,DEPT,GRTO,GRKT,GRTH,GKUT,POTA,URAN,THOR,MSFL,LLS,LLD,GR,CALI,BHVT,AHVT,RHOB,DRHO,PE,DPHI,XPHI,NPHI,NDSN,FDSN,TENS,MDT,SPHI,ITTT,DXDT,DYDT
12437,6418.5,51.5126,39.1016,13.51,51.8418,1.7966,1.4184,3.8326,1.5953,2.5566,6.2848,51.0225,8.7654,1794.3291,1003.5852,2.4037,0.0149,2.269,0.1903,0.1887,0.1779,15060.0,1495.0,4866.9019,71.664,0.1751,328256.9688,125.3896,127.2202
12438,6419.0,51.619,38.6046,13.3316,52.0826,1.7741,1.5006,3.782,1.6617,2.5031,6.1079,52.5568,8.7574,1794.1195,1003.4581,2.4,0.017,2.2248,0.1925,0.1884,0.1755,15470.0,1733.3334,4876.7759,71.7303,0.1756,328221.125,125.8531,127.5533
12439,6419.5,51.6926,37.9021,13.1511,52.3527,1.7382,1.6088,3.7308,1.6983,2.5348,6.0321,54.8268,8.7715,1793.9103,1003.3314,2.3999,0.0294,2.2132,0.1926,0.1889,0.1762,15273.333,1506.6666,4838.123,71.7488,0.1758,328185.25,126.2656,127.6089
12440,6420.0,51.7649,37.2575,12.8685,52.4145,1.7121,1.6875,3.6506,1.7232,2.4339,6.1153,54.4275,8.693,1793.7012,1003.2047,2.395,0.0445,2.2383,0.1957,0.186,0.168,15566.667,1880.0,4811.0591,71.7799,0.176,328149.375,126.591,127.5028
12441,6420.5,52.685,37.4704,12.8935,53.1909,1.7247,1.7502,3.6577,1.9353,2.451,6.045,52.3394,8.7299,1793.4943,1003.0804,2.3884,0.0481,2.2343,0.1998,0.1895,0.1707,15526.667,1860.0,4846.6968,71.9103,0.1769,328113.5,126.9718,127.6286
12442,6421.0,52.986,37.6564,13.1528,53.5061,1.7219,1.7646,3.7313,1.9697,2.2532,5.465,52.0451,8.7485,1793.2865,1002.955,2.3945,0.0357,2.2519,0.196,0.1971,0.1885,14900.0,1693.3334,4930.8154,72.2309,0.1793,328077.5313,127.3751,128.0925
12443,6421.5,51.7762,37.1657,13.1033,52.3292,1.6923,1.6882,3.7173,1.5054,2.2351,5.3147,52.4451,8.7951,1793.0773,1002.8283,2.3939,0.0169,2.2534,0.1963,0.2066,0.2065,15006.667,1420.0,4888.98,72.6166,0.1821,328041.4063,127.72,128.6942
12444,6422.0,51.3427,37.5711,13.6322,52.1705,1.6882,1.6254,3.8673,1.5046,2.1916,5.1493,50.3445,8.8241,1792.8658,1002.6994,2.3717,0.0043,2.1793,0.2101,0.2118,0.2033,15180.0,1540.0,4827.4653,72.9065,0.1842,328005.0938,127.9844,129.2408
12445,6422.5,51.1034,37.8024,13.8112,52.0953,1.693,1.5913,3.9181,1.5219,2.1682,5.1718,50.7157,8.8147,1792.6533,1002.5694,2.3553,-0.0028,2.1388,0.2203,0.2095,0.1887,15110.0,1700.0,4789.9893,73.0457,0.1852,327968.625,128.0649,129.4722
12446,6423.0,52.2774,38.4731,13.8812,53.2116,1.7333,1.6409,3.9379,1.6402,2.2401,5.372,55.0257,8.8336,1792.4412,1002.4398,2.3594,-0.0061,2.1616,0.2178,0.209,0.1903,14420.0,1586.6666,4829.3032,72.9085,0.1842,327932.0938,127.7302,128.8979
12447,6423.5,53.1568,38.2022,13.2554,53.9391,1.752,1.7521,3.7604,1.6922,2.3999,6.0172,58.4166,8.8484,1792.228,1002.3093,2.3785,-0.0044,2.1658,0.2059,0.2027,0.1898,14373.333,1726.6666,4874.7358,72.458,0.1809,327895.625,126.7408,127.4693
12448,6424.0,54.0013,37.8015,12.5625,54.8381,1.766,1.8968,3.5638,2.0927,2.7071,6.9512,58.143,8.8426,1792.0143,1002.1782,2.4074,-0.0019,2.21,0.1879,0.1911,0.1846,14966.667,1655.0,4804.9282,71.8969,0.1768,327859.4063,125.5046,126.1137
12449,6424.5,54.9648,38.0559,12.1036,55.9293,1.8097,1.9899,3.4337,2.6731,2.9882,7.4868,57.7992,8.8478,1791.8013,1002.0475,2.4319,0.0018,2.3681,0.1727,0.183,0.1828,14926.667,1520.0,4817.8608,71.5909,0.1746,327823.4688,124.7719,125.6019
12450,6425.0,55.1178,38.0841,11.7029,56.248,1.835,2.0223,3.32,2.8509,3.1305,7.2071,58.3574,8.811,1791.5886,1001.9174,2.4457,0.0039,2.5065,0.1642,0.1757,0.1766,15180.0,1755.0,4821.7383,71.6353,0.1749,327787.6875,124.9036,125.7738
12451,6425.5,54.7143,37.6163,11.2626,56.1745,1.8298,2.0662,3.1951,2.2846,2.8538,6.3064,56.3314,8.838,1791.376,1001.7872,2.4427,-0.0031,2.4983,0.166,0.1791,0.1814,15510.0,1793.3334,4871.3071,71.9094,0.1769,327751.875,125.7491,126.3946
12452,6426.0,52.5919,35.9862,10.6013,54.3307,1.7607,2.0424,3.0075,1.8253,2.3686,5.1475,54.0615,8.8485,1791.1627,1001.6565,2.421,-0.0055,2.3941,0.1795,0.1952,0.1999,14766.667,1693.3334,4837.2935,72.3458,0.1801,327715.9063,126.8352,127.5019
12453,6426.5,50.033,34.3627,10.3082,51.9284,1.6704,1.9557,2.9243,1.5372,2.2123,4.8357,54.8563,8.8483,1790.9492,1001.5256,2.4,0.0011,2.313,0.1926,0.2056,0.208,15040.0,1653.3334,4775.835,72.3458,0.1801,327715.9063,126.8352,127.5019
12454,6427.0,48.8095,33.6615,10.3036,50.6809,1.6243,1.8948,2.923,1.6306,2.1824,4.7365,53.2962,8.8414,1790.7357,1001.3947,2.3857,0.0025,2.3064,0.2014,0.2084,0.205,15360.0,1546.6666,4791.9951,72.7906,0.1833,327661.6563,127.7215,128.8311
12455,6427.5,47.1353,33.0329,10.4475,48.8163,1.5743,1.7572,2.9638,1.5799,2.243,4.789,49.7138,8.8584,1790.5223,1001.2637,2.3755,-0.0,2.3118,0.2078,0.2032,0.1889,14880.0,1646.6666,4788.5664,73.0344,0.1851,327625.25,128.1912,129.7087
12456,6428.0,46.1451,32.8041,10.8263,47.7998,1.537,1.6695,3.0713,1.5358,2.2844,4.8653,49.6273,8.8574,1790.3081,1001.1321,2.3722,-0.0037,2.2559,0.2098,0.206,0.1924,15150.0,1606.6666,4841.3286,73.0623,0.1853,327588.7188,128.3765,129.6989
12457,6428.5,44.4708,32.6257,11.1833,45.9706,1.5043,1.4857,3.1726,1.6112,2.1833,4.6583,50.9375,8.8434,1790.0944,1001.0008,2.3758,-0.0074,2.1622,0.2076,0.2078,0.1979,15013.333,1453.3334,4768.416,73.0487,0.1852,327552.1875,128.4361,129.1686
12458,6429.0,43.8777,33.2281,11.709,45.3232,1.5134,1.3466,3.3217,1.6097,2.1736,4.5602,47.8571,8.8427,1789.8812,1000.8702,2.3769,-0.0082,2.1491,0.2069,0.2017,0.1871,14593.333,1606.6666,4792.1748,73.0712,0.1854,327515.6563,128.3838,128.953
12459,6429.5,44.169,34.2818,12.065,45.4495,1.5622,1.2433,3.4227,1.3884,2.1488,4.5276,45.5125,8.8384,1789.6681,1000.7396,2.37,-0.0086,2.1593,0.2112,0.2099,0.1985,15173.333,1435.0,4807.6519,73.0131,0.185,327479.125,128.2839,129.3647
12460,6430.0,45.0815,35.974,12.3714,46.0435,1.6563,1.1211,3.5096,1.4394,2.1817,4.6797,50.3445,8.8383,1789.455,1000.609,2.3659,-0.0077,2.1065,0.2137,0.209,0.1944,15066.667,1460.0,4818.1968,72.8571,0.1838,327442.625,128.1961,129.8365
12461,6430.5,47.3272,38.3693,13.0561,48.0928,1.7747,1.0825,3.7039,1.5561,2.3445,5.0229,54.2145,8.862,1789.2417,1000.4783,2.369,-0.0043,2.1433,0.2118,0.2067,0.1918,15760.0,1726.6666,4803.6616,72.6854,0.1826,327406.1875,128.1412,129.8425
12462,6431.0,48.2997,39.7453,13.4414,48.7664,1.8432,1.0044,3.8132,1.672,2.35,5.1796,55.9174,8.8522,1789.0277,1000.3467,2.3819,-0.001,2.2723,0.2038,0.2065,0.1992,15046.667,1685.0,4759.3389,72.5157,0.1813,327369.8438,127.9375,129.5047
12463,6431.5,48.6781,40.4466,14.0655,49.0774,1.8531,0.9609,3.9902,1.6582,2.4467,5.4815,56.4313,8.8468,1788.8143,1000.2158,2.3956,0.0026,2.3253,0.1953,0.2009,0.1964,15013.333,1586.6666,4824.1255,72.322,0.1799,327333.5938,127.5165,129.0276
12464,6432.0,47.8425,39.734,14.1366,48.2237,1.8018,0.9452,4.0104,1.6968,2.4701,5.6068,55.1521,8.8155,1788.6011,1000.085,2.4022,0.0086,2.2814,0.1912,0.197,0.1928,14973.333,1700.0,4813.0083,72.092,0.1783,327297.4375,127.0773,128.4422
12465,6432.5,46.5989,38.561,13.9085,46.8737,1.7375,0.9255,3.9457,1.8301,2.4237,5.659,51.9948,8.8288,1788.389,999.9554,2.4131,0.0131,2.2243,0.1844,0.1891,0.184,15215.0,1560.0,4813.4678,71.9184,0.177,327261.4063,126.7055,127.7279
12466,6433.0,46.6471,38.6006,14.0444,47.1211,1.7322,0.9486,3.9842,1.7104,2.567,5.9669,50.0502,8.842,1788.1761,999.8251,2.4214,0.0127,2.1984,0.1792,0.1881,0.1867,15133.333,1633.3334,4782.7495,71.8225,0.1763,327225.4375,126.3454,126.9288
12467,6433.5,47.1233,39.3762,14.4271,47.7268,1.7611,0.9297,4.0928,1.879,2.5288,5.9585,51.0928,8.8354,1787.963,999.6944,2.4192,0.0083,2.1851,0.1806,0.1866,0.1827,15546.667,1650.0,4817.1099,71.6671,0.1752,327189.5313,125.9727,126.4192
12468,6434.0,47.5144,40.4875,15.0604,48.1603,1.7976,0.8542,4.2724,1.8747,2.5959,6.3259,52.3313,8.8282,1787.7502,999.5641,2.4127,0.0016,2.2039,0.1847,0.1835,0.1734,15553.333,1873.3334,4840.4434,71.4368,0.1735,327153.6875,125.6608,126.3645
12469,6434.5,49.4787,42.9707,16.3821,50.2554,1.8845,0.811,4.6474,1.9148,2.6939,6.3511,52.8488,8.8204,1787.5375,999.434,2.4129,-0.0066,2.2073,0.1846,0.1849,0.176,15946.667,1873.3334,4790.5044,71.2452,0.1721,327117.9688,125.4431,126.5252
12470,6435.0,50.3835,44.4259,17.584,51.232,1.9105,0.7577,4.9884,1.7975,2.5101,5.858,52.4015,8.8176,1787.3252,999.3041,2.4113,-0.0136,2.1481,0.1855,0.1893,0.1834,15426.667,1693.3334,4788.5322,71.1991,0.1718,327082.3438,125.206,126.5507
12471,6435.5,51.7953,46.2984,18.8222,52.7722,1.9619,0.7208,5.3396,1.6801,2.443,5.8347,50.9286,8.822,1787.1132,999.1746,2.3946,-0.0166,2.1292,0.1959,0.1935,0.1819,15613.333,1900.0,4814.4321,71.2647,0.1722,327046.75,124.9118,126.4481
12472,6436.0,50.6742,45.4704,18.8252,51.7028,1.907,0.6939,5.3405,1.5818,2.4218,5.8663,50.8857,8.811,1786.9011,999.0449,2.3824,-0.0147,2.1572,0.2035,0.1898,0.1678,15360.0,1920.0,4855.0342,71.2786,0.1723,327011.125,124.6311,126.4528
12473,6436.5,49.6287,44.4034,18.1971,50.4643,1.8731,0.6748,5.1623,1.8082,2.5629,6.2926,53.5417,8.8009,1786.6895,998.9158,2.3878,-0.0093,2.1778,0.2001,0.1932,0.1773,15075.0,1606.6666,4855.8867,71.2286,0.172,326975.5,124.2921,126.3691
12474,6437.0,49.4068,43.8968,17.5343,50.0804,1.8784,0.6884,4.9743,2.0441,2.7608,6.7687,54.3587,8.7824,1786.4784,998.7872,2.4007,-0.0045,2.1639,0.1921,0.1845,0.1685,15853.333,1820.0,4802.4292,71.1739,0.1716,326939.875,123.8351,126.0451
12475,6437.5,48.3283,42.704,16.5963,48.7463,1.8544,0.6727,4.7082,2.0737,2.7499,6.7196,50.6195,8.7881,1786.2678,998.6592,2.4074,-0.0016,2.1071,0.1879,0.1854,0.1739,15613.333,1653.3334,4806.3848,71.0723,0.1708,326904.2813,123.4004,125.6857
12476,6438.0,47.9154,41.7444,15.7235,48.1692,1.8419,0.7153,4.4606,1.9156,2.707,6.6036,48.5182,8.7756,1786.0573,998.5313,2.4089,0.0003,2.0798,0.187,0.1794,0.1637,15625.0,1820.0,4785.7646,70.9009,0.1696,326868.75,123.2439,125.4191
12477,6438.5,47.2053,40.4091,14.7424,47.3348,1.811,0.7711,4.1822,1.8771,2.6522,6.4616,51.5586,8.7735,1785.8473,998.4037,2.4141,0.0007,2.1098,0.1838,0.1776,0.1633,15953.333,1865.0,4851.5493,70.7479,0.1685,326833.3125,123.4367,125.253
12478,6439.0,47.391,39.7353,14.0152,47.5376,1.809,0.8687,3.976,2.0068,2.5955,6.3089,55.5846,8.7674,1785.6375,998.2764,2.4198,0.0007,2.1678,0.1802,0.1819,0.1743,15500.0,1753.3334,4812.7959,70.6805,0.168,326797.9375,123.7256,125.1115
12479,6439.5,47.4133,39.1737,13.4592,47.7232,1.8043,0.9519,3.8182,2.0843,2.675,6.408,54.4755,8.7906,1785.4275,998.149,2.4224,0.0021,2.2508,0.1786,0.1832,0.1781,15740.0,1853.3334,4804.3677,70.6386,0.1677,326762.5938,123.7528,124.972
12480,6440.0,48.1442,39.4557,13.4906,48.8238,1.8212,1.043,3.8271,1.9982,2.7151,6.5706,50.1944,8.7742,1785.2172,998.0211,2.4242,0.0048,2.3392,0.1775,0.176,0.1659,15846.667,2113.3333,4804.3228,70.5369,0.1669,326727.2813,123.4439,124.8832
12481,6440.5,48.0509,39.1712,13.4954,49.2142,1.8021,1.1181,3.8285,2.0047,2.8021,6.6382,49.1407,8.7629,1785.0074,997.8939,2.4249,0.0067,2.3877,0.1771,0.1812,0.1757,16086.667,1910.0,4803.2021,70.4521,0.1663,326692.0,123.0726,124.7441
12482,6441.0,49.3834,39.9842,14.0681,51.0948,1.8223,1.237,3.991,2.1072,2.7601,6.5426,51.4588,8.7511,1784.7982,997.7671,2.4258,0.0074,2.4214,0.1765,0.1782,0.1708,15893.333,1713.3334,4822.3545,70.4685,0.1664,326656.7813,122.8161,124.4599
12483,6441.5,51.648,41.1891,14.5712,53.8913,1.8726,1.4142,4.1337,2.0207,2.872,6.8364,49.4069,8.746,1784.5895,997.6407,2.4256,0.0098,2.4604,0.1766,0.177,0.1684,16220.0,1875.0,4791.2783,70.5115,0.1668,326621.5625,122.6435,123.9121
12484,6442.0,51.6619,40.4249,14.0903,54.2167,1.8502,1.5355,3.9972,2.0686,2.9119,6.7399,45.5288,8.7339,1784.3809,997.5146,2.4152,0.0117,2.444,0.1831,0.1785,0.1655,15440.0,1805.0,4801.936,70.4851,0.1666,326586.3125,122.5287,123.2869
12485,6442.5,50.7094,38.9231,13.0512,53.3692,1.8116,1.6083,3.7025,1.9692,2.8141,6.4685,48.4383,8.7335,1784.1729,997.3891,2.4108,0.0112,2.393,0.1858,0.1801,0.1661,15485.0,1900.0,4797.6436,70.3164,0.1653,326551.0625,122.6014,123.146
12486,6443.0,49.0211,36.9981,11.8147,51.6518,1.7566,1.6315,3.3517,1.865,2.832,6.4871,51.2613,8.7282,1783.9648,997.2636,2.4145,0.0112,2.3562,0.1835,0.1821,0.1717,15880.0,1853.3334,4831.4888,69.8737,0.1621,326515.9063,122.9516,123.6732
12487,6443.5,47.8802,35.7373,11.051,50.3812,1.7179,1.6304,3.135,1.8239,2.7984,6.4483,48.547,8.7052,1783.7573,997.1386,2.4127,0.0101,2.314,0.1847,0.1821,0.1707,15613.333,2080.0,4815.9785,69.3294,0.1581,326480.9688,123.4358,124.4093
12488,6444.0,48.3032,35.6644,10.8103,50.6159,1.7271,1.6646,3.0668,1.8772,2.7268,6.2072,47.1273,8.7099,1783.5505,997.0143,2.4206,0.009,2.291,0.1798,0.1756,0.1632,15460.0,1946.6666,4786.9644,69.2932,0.1579,326446.3125,123.7819,124.7181
12489,6444.5,48.242,34.9408,10.3536,50.3812,1.706,1.719,2.9372,1.873,2.8052,6.4739,48.9374,8.6993,1783.3439,996.8901,2.4246,0.009,2.3009,0.1773,0.1718,0.1585,15573.333,1920.0,4762.9253,69.865,0.162,326411.6563,123.7951,124.6355
12490,6445.0,49.3973,35.0772,10.0593,51.4398,1.7322,1.8217,2.8537,2.0998,2.8001,6.4798,49.9911,8.6942,1783.1378,996.7664,2.416,0.0091,2.3225,0.1826,0.1768,0.1629,15520.0,1786.6666,4774.1318,70.4683,0.1664,326376.7188,123.5598,124.54
12491,6445.5,50.532,35.2038,9.7759,52.5727,1.7572,1.9337,2.7733,2.0391,2.7737,6.3633,49.0409,8.6992,1782.9319,996.6429,2.4135,0.0088,2.3802,0.1841,0.1845,0.1757,15913.333,1785.0,4854.2939,70.7055,0.1682,326341.5,123.2733,124.5047
12492,6446.0,49.595,34.4745,9.4918,51.4349,1.7256,1.8883,2.6927,1.9131,2.7004,6.0952,49.3367,8.6971,1782.7255,996.519,2.4148,0.0084,2.436,0.1834,0.1836,0.1746,15145.0,1886.6666,4840.4434,70.6902,0.1681,326306.1563,123.0765,124.4031
12493,6446.5,47.3581,33.1459,9.2741,49.1672,1.6504,1.7837,2.6309,2.014,2.7272,6.2947,51.3626,8.6837,1782.5194,996.3954,2.4154,0.0087,2.3834,0.183,0.1826,0.1731,16026.667,1835.0,4806.979,70.6756,0.1679,326270.8125,122.9604,124.0995
12494,6447.0,46.7,32.8926,9.467,48.558,1.6223,1.7441,2.6857,2.322,2.9365,6.5849,51.8211,8.6701,1782.3141,996.2725,2.4156,0.0097,2.2732,0.1829,0.1835,0.175,16070.0,1933.3334,4771.0054,70.6785,0.168,326235.4688,122.7809,123.6146
12495,6447.5,47.4086,33.3387,9.8322,49.4224,1.6305,1.7907,2.7893,2.6304,2.9451,6.5456,51.4107,8.6562,1782.1096,996.1506,2.4273,0.0115,2.2788,0.1756,0.179,0.1729,15760.0,1660.0,4773.0332,70.6161,0.1675,326200.125,122.3812,123.1091
12496,6448.0,50.9252,35.7364,10.6974,53.2591,1.7385,1.9509,3.0347,2.4546,3.1276,6.6796,54.4349,8.6562,1781.9052,996.0286,2.4494,0.0145,2.3691,0.1619,0.169,0.1664,15720.0,1893.3334,4838.9297,70.447,0.1663,326164.8125,121.7577,122.7006
12497,6448.5,52.6604,37.0808,11.042,55.1162,1.8073,2.0079,3.1325,2.2029,3.1172,6.7092,54.6012,8.6506,1781.7008,995.9067,2.4545,0.0176,2.3716,0.1587,0.1759,0.1816,15446.667,2015.0,4792.376,70.2049,0.1645,326129.5938,121.2461,122.3989
12498,6449.0,52.4037,37.2563,11.141,54.7752,1.8131,1.9504,3.1606,2.8027,3.2635,6.7606,52.366,8.651,1781.4967,995.7851,2.4516,0.0176,2.3833,0.1605,0.1851,0.197,15740.0,1726.6666,4800.2656,70.0741,0.1636,326094.5,121.1129,122.1961
12499,6449.5,51.6252,36.8608,11.008,53.7878,1.7947,1.8845,3.1229,2.837,3.4446,6.741,52.823,8.6489,1781.2927,995.6636,2.4635,0.0159,2.5402,0.1531,0.1759,0.1861,15540.0,1880.0,4769.772,70.1519,0.1641,326059.4688,121.3033,122.1255
12500,6450.0,49.6144,35.2577,10.5383,51.519,1.7161,1.8104,2.9896,2.9353,3.3642,6.3814,53.1986,8.6658,1781.0887,995.5422,2.4788,0.0176,2.645,0.1436,0.1694,0.1817,16040.0,1880.0,4825.3696,70.2519,0.1649,326024.4063,121.5245,122.1932
12501,6450.5,46.5089,32.744,9.9154,48.1872,1.5863,1.7193,2.8129,2.2833,3.2503,6.0291,51.359,8.6697,1780.8838,995.4197,2.474,0.0176,2.5749,0.1466,0.1685,0.1777,16393.334,1693.3334,4785.709,70.2163,0.1646,325971.7188,121.4314,122.0067
12502,6451.0,44.2502,31.0207,9.4198,45.8853,1.5013,1.6549,2.6723,1.974,2.9491,5.6299,47.6287,8.6629,1780.6788,995.2972,2.4465,0.0157,2.5034,0.1636,0.1713,0.169,16060.0,1973.3334,4732.2515,70.0475,0.1634,325936.625,120.7935,121.2782
12503,6451.5,43.3804,30.3361,9.4669,44.9395,1.4532,1.6259,2.6856,2.2334,3.0611,6.1822,45.8171,8.6772,1780.4738,995.1746,2.426,0.0182,2.5461,0.1764,0.1821,0.178,16025.0,2093.3333,4789.3389,69.6554,0.1605,325901.5938,119.6857,120.3126
12504,6452.0,43.9994,30.7159,10.0365,45.4325,1.445,1.6385,2.8472,2.7068,3.52,7.3339,44.9151,8.6797,1780.2684,995.0518,2.4413,0.0164,2.6411,0.1669,0.1735,0.1703,15753.333,1760.0,4801.6665,68.862,0.1547,325866.7813,118.3939,119.3188
12505,6452.5,43.2614,30.0373,10.4112,44.4124,1.3782,1.6004,2.9535,3.2923,4.0931,8.7464,46.0168,8.7022,1780.0626,994.9285,2.4799,0.0065,2.7178,0.1429,0.1617,0.1683,16440.0,2026.6666,4837.8535,67.7619,0.1467,325832.3438,117.0483,118.39
12506,6453.0,41.9266,28.5673,10.6314,42.896,1.268,1.5953,3.016,3.7916,4.6985,9.7502,44.7967,8.7052,1779.8561,994.8044,2.4975,-0.0023,2.7321,0.132,0.1565,0.1672,16600.0,1715.0,4775.0176,66.8778,0.1403,325798.4688,115.9376,117.3297
12507,6453.5,40.4626,26.9241,10.6367,41.5038,1.159,1.6232,3.0175,3.4093,4.2743,9.6057,42.5379,8.7069,1779.6495,994.6804,2.4875,-0.0045,2.6626,0.1382,0.1558,0.1614,15826.667,1973.3334,4799.2471,66.5698,0.1381,325765.0313,115.2907,116.4805
12508,6454.0,41.7056,27.2711,11.3709,42.9972,1.139,1.7508,3.2258,3.9902,4.7259,12.4946,42.5379,8.74,1779.4424,994.5557,2.4791,-0.0036,2.623,0.1434,0.1553,0.1565,16660.0,1995.0,4811.9771,66.8142,0.1398,325731.75,115.3586,116.3019
12509,6454.5,47.3199,30.8177,13.4122,49.0174,1.2542,2.0262,3.8049,6.6312,6.1683,18.2785,43.244,8.7361,1779.2346,994.4304,2.4833,-0.0028,2.778,0.1408,0.1602,0.1672,16866.666,1980.0,4812.437,67.579,0.1454,325698.3438,116.0919,116.7706
12510,6455.0,54.4433,35.4785,15.9227,56.6952,1.4157,2.3621,4.5171,13.801,8.3744,25.9271,47.6065,8.7744,1779.0261,994.3043,2.5012,-0.0028,2.9968,0.1297,0.1517,0.1604,16460.0,2033.3334,4829.0229,68.7665,0.154,325664.5625,117.3106,117.6734
12511,6455.5,63.2045,41.1529,18.7721,65.8791,1.6244,2.7529,5.3254,18.2911,14.6817,43.8559,58.668,8.7851,1778.816,994.1768,2.5284,-0.0013,3.0699,0.1128,0.152,0.1732,16600.0,1866.6666,4822.0078,70.2292,0.1647,325630.1875,119.0145,118.8872
12512,6456.0,73.6256,47.3867,21.8627,76.7128,1.856,3.265,6.2022,21.9397,23.4212,71.1836,78.0662,8.7909,1778.6055,994.0487,2.5423,0.0037,3.0767,0.1042,0.1595,0.1928,16200.0,1785.0,4878.457,71.8926,0.1768,325595.0625,121.4249,121.0425
12513,6456.5,82.4471,52.4451,24.3283,85.9922,2.0464,3.7349,6.9016,22.702,22.4584,60.65,92.7197,8.7984,1778.3947,993.9203,2.5324,0.0059,3.1003,0.1103,0.1713,0.2101,15700.0,1453.3334,4844.1753,73.6584,0.1897,325559.125,124.6285,124.4719
12514,6457.0,87.7894,54.8439,25.3973,91.6785,2.1426,4.1009,7.2049,17.481,19.3461,52.8665,92.5688,8.7953,1778.1835,993.7917,2.5173,0.0081,3.1061,0.1197,0.1858,0.2306,14630.0,1573.3334,4813.9165,75.1917,0.2008,325522.2813,127.6783,127.7793
12515,6457.5,89.2345,55.1165,25.3539,93.451,2.1632,4.2679,7.1926,14.9806,18.5384,49.6805,86.9479,8.8001,1777.9724,993.6631,2.521,0.0115,3.0268,0.1174,0.179,0.2195,15533.333,1460.0,4807.3936,76.2315,0.2084,325484.6875,129.8617,129.932
12516,6458.0,89.1959,54.8184,25.0509,93.6813,2.1612,4.3268,7.1066,15.2767,17.2213,47.3045,87.8899,8.8007,1777.7614,993.5346,2.5298,0.0116,2.9075,0.1119,0.1669,0.2007,15140.0,1580.0,4792.1406,76.8018,0.2125,325446.5625,131.5438,131.356
12517,6458.5,93.9386,57.4549,26.2158,98.9204,2.2675,4.6165,7.4371,19.8022,18.7484,47.4484,96.1631,8.7976,1777.5503,993.4059,2.515,0.0105,2.9268,0.1211,0.175,0.2092,15560.0,1600.0,4837.0703,77.2878,0.2161,325408.1563,133.1733,132.5935
12518,6459.0,99.3917,60.9218,27.9112,104.8442,2.3976,4.89,7.9181,21.1766,19.8094,48.6694,106.1413,8.7978,1777.3391,993.2774,2.4961,0.0084,3.0496,0.1329,0.1858,0.2206,14300.0,1353.3334,4791.6143,77.9921,0.2212,325369.5,134.5943,133.8381
12519,6459.5,107.5221,66.1757,30.7203,113.4644,2.5809,5.2648,8.715,21.5566,20.8544,48.0481,115.321,8.7916,1777.1282,993.149,2.4933,0.0055,3.1664,0.1346,0.2008,0.248,14240.0,1320.0,4795.7612,78.7327,0.2266,325330.5,135.2742,134.8332
12520,6460.0,111.1281,68.9012,32.5268,117.1926,2.6555,5.3765,9.2275,20.7922,20.9803,44.8271,120.7261,8.7868,1776.9175,993.0208,2.4959,0.0046,3.2472,0.133,0.1993,0.2463,14400.0,1426.6666,4790.6841,78.8923,0.2277,325291.125,135.1668,135.1721
12521,6460.5,111.426,69.6551,33.1414,117.3589,2.6694,5.311,9.4018,18.0183,18.2415,34.8771,115.5096,8.789,1776.7068,992.8925,2.4991,0.0049,3.1851,0.131,0.1902,0.2304,14420.0,1306.6666,4810.2183,77.978,0.2211,325251.6875,134.2686,134.5565
12522,6461.0,107.5259,67.9973,32.2736,112.8539,2.6105,4.9941,9.1556,12.4081,15.2242,26.8799,98.178,8.7759,1776.4963,992.7645,2.5082,0.0063,3.0278,0.1254,0.1743,0.2046,14800.0,1573.3334,4820.3047,76.0772,0.2073,325212.6875,132.4931,132.8124
12523,6461.5,94.0663,60.2094,28.544,98.4622,2.3135,4.2588,8.0976,8.75,11.4471,19.4771,80.2474,8.7792,1776.2861,992.6367,2.5157,0.0089,2.8954,0.1207,0.162,0.1855,15966.667,1713.3334,4802.1494,73.9648,0.1919,325174.6563,130.1269,130.3866
12524,6462.0,81.8222,52.835,24.8486,85.6319,2.0418,3.6514,7.0492,6.0595,8.5795,14.2718,68.8643,8.7789,1776.0759,992.509,2.5073,0.0079,2.7533,0.1259,0.1559,0.1707,15910.0,1980.0,4834.1787,72.5172,0.1813,325137.6875,127.9493,128.2983
12525,6462.5,70.6889,46.1469,21.5427,74.021,1.7927,3.1033,6.1114,4.1422,6.9296,11.5545,62.3502,8.7825,1775.8657,992.3813,2.4905,0.0032,2.5896,0.1363,0.1576,0.166,16340.0,2070.0,4788.7012,71.8857,0.1768,325101.4375,126.6353,126.9854
12526,6463.0,63.6394,42.1833,19.5936,66.7651,1.6445,2.7368,5.5585,3.3143,5.888,9.6075,60.5719,8.7806,1775.6554,992.2536,2.4776,-0.0012,2.4346,0.1444,0.1598,0.1638,15840.0,1906.6666,4835.8149,71.8819,0.1767,325065.5,126.2354,126.1799
12527,6463.5,62.2549,42.1465,19.1309,65.2209,1.6692,2.569,5.4272,3.0727,5.1783,8.3864,58.7937,8.7797,1775.4452,992.1259,2.471,-0.0042,2.3099,0.1485,0.1642,0.1685,16193.333,1793.3334,4819.3965,72.1241,0.1785,325029.5625,126.3772,125.9546
12528,6464.0,60.0472,41.7682,18.6013,62.6267,1.6751,2.3223,5.277,2.907,4.9055,7.8863,56.5015,8.776,1775.2349,991.998,2.4636,-0.0058,2.2926,0.153,0.1702,0.1757,16580.0,1786.6666,4832.6992,72.2053,0.1791,324993.5,126.5089,126.1843
