,DEPT,GRUR,GRTH,GAMMAKT,POTA,URAN,THOR,LLS,LLD,NPHI,GR,MSFL,CALI,BHVT,AHVT,RHOB,DRHO,PE,DPE,QN,QF,DPHI,TENS,MNDT,DXDT,DYDT,SPHI,ITTT,XPHI
9777,5078.0,11.5436,0.2255,1.8687,0.1174,1.2852,0.064,87.8154,112.0952,0.0615,13.5211,86.7845,8.1779,2164.2383,1199.6044,2.8282,0.0317,4.0533,-0.0593,-0.0801,0.615,-0.0691,4218.8022,49.8301,91.7892,92.6973,0.0158,385742.6875,0.0292
9778,5078.5,11.4163,0.253,1.6498,0.0998,1.271,0.0718,90.1657,114.6003,0.0629,12.1568,73.818,8.1806,2164.0559,1199.5045,2.8283,0.0275,3.973,-0.0379,-0.1214,0.4367,-0.0692,4201.7534,49.4167,91.3149,92.3281,0.0128,385705.3125,0.0301
9779,5079.0,11.4295,0.2721,1.6738,0.1002,1.2725,0.0772,88.1569,114.0699,0.0713,13.2089,54.9507,8.1832,2163.8733,1199.4043,2.8122,0.0232,3.7771,-0.016,-0.1269,0.2246,-0.0598,4187.6182,49.4167,91.3149,92.3281,0.0128,385705.3125,0.0374
9780,5079.5,12.0443,0.2755,1.5492,0.091,1.3409,0.0782,89.6565,117.2505,0.0734,14.3948,48.5018,8.1847,2163.6907,1199.3041,2.7899,0.0196,3.631,-0.0052,-0.1122,0.0878,-0.0467,4230.9272,48.8013,90.9422,91.8153,0.0085,385668.25,0.0416
9781,5080.0,12.1646,0.2554,1.9091,0.1182,1.3543,0.0725,99.5887,128.2698,0.0722,14.5104,53.8528,8.1908,2163.5078,1199.2037,2.7732,0.0199,3.6712,-0.0125,-0.1483,0.0978,-0.037,4223.1528,48.3131,90.6557,91.3374,0.005,385631.6563,0.0431
9782,5080.5,11.1634,0.1477,3.2252,0.22,1.2429,0.0419,116.9335,149.1511,0.0663,14.0032,78.1208,8.2012,2163.3247,1199.1033,2.7785,0.0197,3.8567,-0.02,-0.2117,-0.1133,-0.0401,4184.3408,48.3131,90.6557,91.3374,0.005,385631.6563,0.0385
9783,5081.0,8.3142,0.1476,5.6945,0.3965,0.9257,0.0419,133.8633,173.1343,0.0598,12.7949,89.6828,8.1986,2163.1411,1199.0024,2.8001,0.0151,3.9895,-0.0164,-0.1093,-0.5787,-0.0527,4114.4419,48.1087,90.3147,90.9519,0.0036,385595.4063,0.0315
9784,5081.5,4.9386,0.2589,9.1219,0.6335,0.5498,0.0735,144.4917,193.5954,0.0517,13.7533,63.1096,8.208,2162.958,1198.9017,2.8284,0.0131,3.988,-0.0219,0.0759,-0.6121,-0.0693,4126.1885,48.1461,89.8328,90.6206,0.0039,385559.3125,0.0228
9785,5082.0,2.9214,0.2611,10.9193,0.7618,0.3252,0.0741,152.6839,210.7965,0.049,14.3612,51.867,8.1959,2162.7744,1198.8004,2.8525,0.0124,3.9547,-0.0289,0.1223,0.0366,-0.0833,4114.6118,48.1461,89.8328,90.6206,0.0039,385559.3125,0.0184
9786,5082.5,10.7529,0.2331,5.4489,0.3728,1.1972,0.0661,164.8353,232.8783,0.0497,13.951,59.256,8.2061,2162.5913,1198.6997,2.8477,0.0108,3.9291,-0.0254,-0.2066,0.366,-0.0805,4097.5518,48.331,89.2692,90.287,0.0052,385523.1875,0.0193
9787,5083.0,10.8493,0.2361,4.6762,0.3174,1.2079,0.067,194.5255,277.0446,0.0534,13.9883,108.5178,8.2116,2162.408,1198.5988,2.8209,0.008,3.9063,-0.0136,-0.5725,-0.0047,-0.0648,4107.1538,48.4809,88.7974,89.9572,0.0062,385486.9375,0.0248
9788,5083.5,9.6493,0.2591,4.0809,0.2732,1.0743,0.0735,251.4718,351.6419,0.0528,12.9404,165.791,8.2141,2162.2239,1198.4973,2.8084,0.0028,3.9383,-0.0014,-0.3055,-0.0461,-0.0576,4118.3652,48.4809,88.7974,89.9572,0.0062,385486.9375,0.0259
9789,5084.0,7.9221,0.2419,3.6366,0.2426,0.882,0.0686,326.6198,441.1563,0.0447,11.4785,260.0332,8.2358,2162.0396,1198.3955,2.8115,-0.0005,3.993,0.0033,0.2168,0.3212,-0.0594,4166.9512,48.4604,88.6076,89.7565,0.0061,385450.5625,0.0202
9790,5084.5,9.2673,0.2457,2.6239,0.17,1.0318,0.0697,371.2415,461.0521,0.0391,11.0795,577.0447,8.2568,2161.8545,1198.2928,2.8162,-0.001,3.9466,0.0038,0.2015,0.3731,-0.0621,4167.0605,48.4171,88.9336,89.8541,0.0058,385414.2188,0.0158
9791,5085.0,11.7765,0.2374,1.4275,0.0851,1.3111,0.0674,295.4022,344.3251,0.0357,13.8988,338.2087,8.2539,2161.6685,1198.1893,2.8295,-0.0007,3.8421,0.0033,-0.1442,0.2103,-0.0699,4148.4648,48.4171,88.9336,89.8541,0.0058,385414.2188,0.012
9792,5085.5,15.9816,0.1656,0.6602,0.0354,1.7793,0.047,187.7563,219.5004,0.037,16.7404,94.0431,8.2418,2161.4832,1198.0864,2.8386,-0.0004,3.774,0.0022,-0.2276,0.0179,-0.0752,4108.4346,48.6841,89.9252,90.3676,0.0077,385377.9063,0.0118
9793,5086.0,17.1175,0.1648,3.1344,0.2123,1.9058,0.0468,118.4392,149.152,0.0469,18.8064,56.2924,8.2367,2161.2979,1197.9836,2.8273,0.0041,3.7248,-0.0008,-0.084,-0.2589,-0.0686,4103.2554,49.4616,91.4279,91.4411,0.0132,385341.4063,0.0197
9794,5086.5,13.6186,0.1501,10.2532,0.7221,1.5162,0.0426,88.352,119.2204,0.0573,22.6811,49.3132,8.2434,2161.1128,1197.881,2.8157,0.014,3.6701,-0.0036,-0.0153,-0.3324,-0.0618,4139.0444,49.4616,91.4279,91.4411,0.0132,385341.4063,0.028
9795,5087.0,11.8683,0.2871,13.5035,0.9446,1.3213,0.0815,82.283,108.4358,0.0604,25.5526,58.0458,8.2373,2160.9275,1197.7783,2.8144,0.0203,3.5685,-0.002,0.0764,-0.2711,-0.0611,4129.5161,50.5884,93.0263,93.04,0.0211,385304.3125,0.0301
9796,5087.5,7.1211,0.3112,16.4328,1.1523,0.7928,0.0883,77.8358,98.5837,0.0551,25.5451,66.2002,8.2512,2160.7422,1197.6754,2.8209,0.0214,3.5267,0.002,0.4216,-0.2252,-0.0648,4144.8213,51.4818,94.3779,94.768,0.0275,385266.375,0.0259
9797,5088.0,3.3224,0.302,18.3444,1.2896,0.3699,0.0857,69.4873,86.6262,0.0472,22.1963,61.0712,8.2705,2160.5562,1197.5719,2.8355,0.0208,3.7492,0.0052,0.6193,-0.0871,-0.0734,4117.3906,51.4818,94.3779,94.768,0.0275,385266.375,0.019
9798,5088.5,4.0119,0.3088,18.2333,1.2811,0.4467,0.0876,58.6637,74.5769,0.0441,19.7126,38.4095,8.299,2160.3694,1197.4675,2.8364,0.0162,4.0533,0.0058,0.3994,-0.0354,-0.0739,4168.8394,51.75,95.285,95.9969,0.0293,385227.75,0.0169
9799,5089.0,7.8526,0.3227,16.3252,1.1438,0.8743,0.0916,47.844,63.958,0.0549,20.1303,29.981,8.2702,2160.1816,1197.3624,2.8118,0.0089,4.0222,0.0028,0.2003,-0.2439,-0.0596,4199.1465,51.4525,95.5359,96.3857,0.0272,385188.9375,0.0269
9800,5089.5,10.4486,0.3237,15.1437,1.0593,1.1633,0.0919,45.2182,62.0912,0.0682,24.8365,29.815,8.2597,2159.9951,1197.2585,2.7878,0.0034,3.7108,-0.0005,0.1429,-0.2993,-0.0455,4169.8511,51.4525,95.5359,96.3857,0.0272,385188.9375,0.0385
9801,5090.0,12.6301,0.3128,13.1597,0.9182,1.4062,0.0888,51.3324,69.0587,0.0737,28.8268,36.5492,8.2576,2159.8093,1197.1552,2.7839,-0.0022,3.5702,-0.002,0.029,0.1501,-0.0432,4152.4136,50.8575,94.875,95.8727,0.023,385150.3438,0.0425
9802,5090.5,11.5366,0.6717,11.4843,0.7728,1.2844,0.1906,62.3917,83.4473,0.0644,28.0437,48.71,8.2452,2159.6235,1197.0518,2.7837,-0.0074,3.6585,-0.0053,-0.1199,0.3918,-0.0431,4105.9355,50.3552,93.4003,94.8606,0.0195,385112.1875,0.0366
9803,5091.0,13.0849,0.2163,7.5457,0.5239,1.4568,0.0614,86.234,113.1648,0.06,27.35,106.6087,8.2658,2159.4377,1196.9487,2.7807,-0.007,3.7169,-0.0042,-0.1814,0.2217,-0.0414,4156.167,50.3552,93.4003,94.8606,0.0195,385112.1875,0.0341
9804,5091.5,14.7531,0.2492,3.213,0.2118,1.6425,0.0707,112.6698,155.9198,0.0568,23.2181,137.0508,8.2429,2159.2517,1196.8453,2.7854,-0.0044,3.7528,-0.0031,-0.0457,0.1036,-0.0441,4170.2534,50.161,92.1598,93.9816,0.0181,385074.4063,0.0315
9805,5092.0,13.0558,0.231,1.6643,0.1024,1.4535,0.0656,131.8498,193.3231,0.0479,17.1842,100.5154,8.2444,2159.0667,1196.7426,2.8015,-0.0019,3.8071,-0.0055,0.1026,-0.0442,-0.0535,4195.0396,50.4144,92.2022,93.7368,0.0199,385036.7813,0.0235
9806,5092.5,12.4141,0.1765,0.7469,0.0408,1.3821,0.0501,124.2608,186.9091,0.0431,15.8268,79.0131,8.2384,2158.8813,1196.6398,2.8211,0.0026,3.8371,-0.0011,0.021,-0.2643,-0.0649,4150.5,50.4144,92.2022,93.7368,0.0199,385036.7813,0.018
9807,5093.0,12.1782,0.2443,2.9926,0.1964,1.3558,0.0693,96.9691,141.4971,0.04,16.1624,70.995,8.2412,2158.696,1196.537,2.8288,0.0062,3.883,0.0017,-0.0604,-0.274,-0.0695,4154.1069,51.3031,93.6688,94.449,0.0262,384998.9688,0.015
9808,5093.5,14.8457,0.2925,3.6433,0.2395,1.6528,0.083,71.2835,100.4625,0.0456,15.5284,55.1878,8.2497,2158.511,1196.4342,2.8304,0.0074,3.9167,0.0011,-0.1345,-0.0586,-0.0704,4229.3555,53.0031,96.1152,96.3433,0.0382,384960.5,0.0186
9809,5094.0,12.5148,0.3166,8.6505,0.5957,1.3933,0.0899,45.0924,64.9416,0.0512,17.669,30.1571,8.2383,2158.3257,1196.3313,2.8222,0.006,3.8555,-0.0003,-0.2873,-0.0503,-0.0656,4229.1245,53.0031,96.1152,96.3433,0.0382,384960.5,0.0232
9810,5094.5,7.9239,1.4273,14.6193,0.9429,0.8822,0.405,32.4465,48.7527,0.0582,22.778,20.659,8.2436,2158.1406,1196.2286,2.7999,0.0083,3.7172,-0.0001,-0.278,-0.1259,-0.0526,4188.4956,55.1219,99.0911,99.4475,0.0532,384920.75,0.0305
9811,5095.0,5.4463,5.972,23.0809,1.2228,0.6064,1.6947,24.8713,38.7801,0.0751,28.0288,14.7112,8.2498,2157.9551,1196.1257,2.7799,0.0166,3.6073,0.0122,-0.1508,-0.1464,-0.0409,4140.812,56.7508,102.0284,102.7047,0.0647,384879.4063,0.044
9812,5095.5,4.0838,10.9094,31.5518,1.4754,0.4547,3.0958,21.4752,33.9687,0.1013,36.7253,14.196,8.2757,2157.7693,1196.0223,2.7591,0.0177,3.5614,0.0208,-0.1586,-0.294,-0.0287,4199.8291,56.7508,102.0284,102.7047,0.0647,384879.4063,0.0633
9813,5096.0,4.5941,14.0514,37.0723,1.6454,0.5115,3.9874,21.066,32.5931,0.1122,46.0632,15.8137,8.2717,2157.5825,1195.9183,2.737,0.0146,3.5516,0.0303,-0.2305,-0.3029,-0.0158,4216.4507,57.8432,104.3801,104.993,0.0724,384836.8438,0.0732
9814,5096.5,8.0826,12.6909,37.0039,1.7378,0.8999,3.6013,21.7797,32.7749,0.1054,47.3386,17.3695,8.2713,2157.3958,1195.8141,2.7233,0.0152,3.4923,0.0394,-0.1077,-0.1772,-0.0078,4187.1675,58.6585,106.2,106.3948,0.0782,384793.4688,0.0712
9815,5097.0,13.379,7.1908,33.1049,1.8522,1.4895,2.0405,21.7191,32.318,0.0954,44.6834,15.2058,8.279,2157.2092,1195.7101,2.7081,0.0102,3.3214,0.0188,-0.0614,-0.1614,0.0011,4153.2534,58.6585,106.2,106.3948,0.0782,384793.4688,0.0675
9816,5097.5,13.5299,7.2919,34.5509,1.9483,1.5063,2.0692,21.0593,31.209,0.0843,44.758,14.5028,8.2771,2157.0222,1195.6056,2.6886,0.0044,3.129,0.0012,-0.3073,-0.0911,0.0125,4196.3555,59.5185,107.7017,107.3167,0.0843,384749.4688,0.0638
9817,5098.0,10.9213,8.344,38.7927,2.1763,1.2159,2.3678,20.0622,29.8146,0.0823,46.2012,14.4909,8.2896,2156.8352,1195.5012,2.6767,0.0011,2.9734,0.0023,-0.3676,0.0983,0.0195,4287.2759,60.4895,108.9053,107.9975,0.0912,384704.8438,0.0645
9818,5098.5,14.0064,8.9426,37.4903,2.0404,1.5594,2.5376,19.348,28.7979,0.0861,45.0377,14.1839,8.2896,2156.6477,1195.3962,2.6733,-0.0011,2.8535,0.0015,0.0109,0.2807,0.0215,4223.543,60.4895,108.9053,107.9975,0.0912,384704.8438,0.0676
9819,5099.0,15.7757,12.768,37.3084,1.754,1.7564,3.6232,19.1621,28.5977,0.0873,46.2236,13.996,8.2967,2156.46,1195.2911,2.6759,0.0039,2.7889,-0.0043,0.4111,0.3,0.0199,4174.7861,61.2689,109.6542,108.4065,0.0967,384659.4688,0.0679
9820,5099.5,21.7796,12.2602,32.2764,1.4307,2.4248,3.479,19.2447,28.8624,0.0884,52.6938,14.4919,8.301,2156.2725,1195.186,2.6765,0.0098,2.8124,-0.0159,0.4308,0.1517,0.0196,4173.4092,61.6761,110.0281,108.5583,0.0995,384613.5313,0.0684
9821,5100.0,23.0648,10.0877,30.5394,1.4618,2.5679,2.8626,19.3612,29.1866,0.0843,55.0842,14.8356,8.2959,2156.0845,1195.0806,2.6726,0.0142,2.8867,-0.0361,0.126,0.0846,0.0218,4250.0107,61.6761,110.0281,108.5583,0.0995,384613.5313,0.0665
9822,5100.5,20.1269,8.9558,32.0611,1.6514,2.2408,2.5414,19.3779,29.3506,0.0829,53.2792,14.9407,8.3029,2155.8967,1194.9752,2.6777,0.0178,2.9826,-0.0538,-0.1971,0.1089,0.0189,4199.9019,61.8025,110.2381,108.7032,0.1004,384567.2813,0.0647
9823,5101.0,14.1369,9.1233,36.3052,1.9428,1.5739,2.5889,19.0898,29.0119,0.0783,51.1312,13.887,8.3023,2155.7087,1194.8698,2.6898,0.0155,3.0967,-0.0461,-0.3325,0.0732,0.0118,4090.447,61.7063,110.2942,108.9457,0.0998,384520.9375,0.0597
9824,5101.5,10.2039,11.1468,39.3092,2.0129,1.136,3.1631,18.6007,28.2838,0.082,49.7253,13.6212,8.3159,2155.5208,1194.7643,2.6852,0.0112,3.0852,-0.0229,-0.2184,0.1359,0.0145,4074.3257,61.7063,110.2942,108.9457,0.0998,384520.9375,0.0629
9825,5102.0,12.0855,13.3128,38.0499,1.7681,1.3455,3.7777,18.1392,27.5566,0.0803,50.9485,13.5789,8.3139,2155.3323,1194.6582,2.6608,0.0092,2.9704,-0.0065,0.053,0.3668,0.0287,4122.6675,61.456,110.1083,109.1193,0.098,384474.6563,0.0661
9826,5102.5,13.5832,16.5917,37.5555,1.4984,1.5123,4.7082,17.9387,27.2184,0.0846,53.5515,13.4885,8.3181,2155.1438,1194.5521,2.6514,0.0101,2.9319,-0.0178,0.1493,0.4634,0.0343,4193.6138,61.2657,109.6796,108.9923,0.0966,384428.5625,0.0706
9827,5103.0,23.4991,11.7187,27.5061,1.1284,2.6162,3.3254,17.9775,27.3345,0.0862,51.8882,13.6418,8.3174,2154.9553,1194.4462,2.6626,0.0136,2.9026,-0.0442,0.15,0.3251,0.0277,4143.8833,61.2657,109.6796,108.9923,0.0966,384428.5625,0.0695
9828,5103.5,31.1999,4.2074,18.2501,1.0037,3.4736,1.1939,18.3152,27.8068,0.0909,51.5079,14.3166,8.3053,2154.7668,1194.3401,2.6723,0.0176,2.8333,-0.0557,0.4109,0.1511,0.0221,4138.7041,61.1556,109.0525,108.5473,0.0959,384382.625,0.0708
9829,5104.0,35.0139,0.1682,12.5941,0.8881,3.8982,0.0477,18.9218,28.5483,0.0957,51.0604,15.185,8.3038,2154.5784,1194.234,2.6702,0.02,2.8638,-0.046,0.706,0.2145,0.0233,4162.9419,61.0571,108.3149,108.0541,0.0952,384336.75,0.0741
9830,5104.5,29.7499,1.2339,16.3453,1.0801,3.3122,0.3501,19.2702,28.8925,0.09,46.5182,15.095,8.2939,2154.3904,1194.1285,2.663,0.0224,2.9815,-0.0279,0.497,0.1657,0.0275,4173.0811,61.0571,108.3149,108.0541,0.0952,384336.75,0.0718
9831,5105.0,25.4975,2.7145,20.7053,1.2859,2.8387,0.7703,19.5107,28.9499,0.089,45.832,14.6612,8.2893,2154.2026,1194.0233,2.6673,0.0253,3.0502,-0.0225,-0.1947,-0.2012,0.025,4154.2534,60.8764,107.632,107.7294,0.0939,384290.9688,0.0704
9832,5105.5,20.2349,5.2506,27.2736,1.5741,2.2528,1.4899,19.5926,28.7476,0.0863,48.0546,14.25,8.2924,2154.0151,1193.9183,2.6752,0.0221,3.0129,-0.0146,-0.4954,-0.3924,0.0204,4116.8052,60.6522,107.2758,107.4278,0.0923,384245.3125,0.0674
9833,5106.0,22.24,5.6013,27.9453,1.597,2.4761,1.5895,19.6437,28.5951,0.0912,49.7626,14.198,8.2762,2153.8279,1193.8136,2.6792,0.0151,2.9263,-0.0028,-0.1749,-0.5616,0.018,4152.4004,60.6522,107.2758,107.4278,0.0923,384245.3125,0.0697
9834,5106.5,24.102,6.5155,27.3181,1.4869,2.6834,1.8489,19.8527,28.7036,0.0891,52.0001,14.3992,8.2664,2153.6409,1193.7094,2.6843,0.013,2.9128,-0.0055,0.0246,-0.5421,0.015,4154.4482,60.3925,107.1989,106.8116,0.0905,384199.8125,0.0675
9835,5107.0,26.1922,5.8684,25.2615,1.3861,2.9161,1.6653,20.0404,28.9748,0.0892,55.5802,15.0916,8.2763,2153.4543,1193.6056,2.6784,0.0144,2.9496,-0.0132,0.0298,0.1149,0.0185,4137.5464,59.9607,107.0226,105.7938,0.0874,384154.5313,0.0686
9836,5107.5,28.3666,3.6498,21.469,1.2736,3.1582,1.0357,20.1759,29.3007,0.0873,55.6549,15.5291,8.2833,2153.2676,1193.5015,2.6707,0.0127,2.9465,-0.0063,-0.0193,0.7545,0.023,4062.4324,59.9607,107.0226,105.7938,0.0874,384154.5313,0.0688
9837,5108.0,31.2983,0.1989,17.8094,1.2587,3.4846,0.0564,20.284,29.7314,0.0907,51.9181,15.7442,8.2937,2153.0803,1193.3967,2.6768,0.0099,2.9459,0.0182,-0.2128,0.8001,0.0194,4044.9448,59.2454,106.363,104.5326,0.0824,384109.5625,0.0698
9838,5108.5,30.1847,0.1793,20.163,1.4283,3.3606,0.0509,20.3838,30.2542,0.0858,50.3879,15.7841,8.2964,2152.8926,1193.2915,2.6723,0.0089,3.0194,0.0391,-0.16,0.4214,0.0221,4118.3774,58.077,104.8438,103.0208,0.0741,384065.125,0.0675
9839,5109.0,27.1417,0.1685,23.9082,1.6968,3.0218,0.0478,21.1032,32.1824,0.0831,51.2207,16.7396,8.3039,2152.7046,1193.186,2.6591,0.0035,3.1544,0.0288,0.217,0.0218,0.0298,4151.8159,58.077,104.8438,103.0208,0.0741,384065.125,0.0682
9840,5109.5,24.1512,0.1685,26.7202,1.8978,2.6888,0.0478,23.1504,35.7852,0.0815,51.355,18.3093,8.3044,2152.5166,1193.0806,2.6584,-0.0036,3.2462,-0.002,0.2963,0.0689,0.0302,4133.2813,56.3052,101.9766,100.9909,0.0616,384021.5625,0.0673
9841,5110.0,22.6483,0.2135,25.4977,1.8072,2.5215,0.0606,29.1372,44.4319,0.0805,50.087,23.6295,8.3,2152.3284,1192.975,2.6588,-0.0041,3.2187,-0.0166,0.0137,0.1733,0.0299,4074.0935,53.9758,97.7347,98.282,0.0451,383979.3438,0.0666
9842,5110.5,21.038,0.217,24.1547,1.7109,2.3422,0.0616,44.8124,62.9643,0.0799,49.5388,44.2562,8.3029,2152.1404,1192.8694,2.6689,-0.0025,3.1695,-0.0147,-0.1793,-0.1711,0.0241,4118.2798,53.9758,97.7347,98.282,0.0451,383979.3438,0.0644
9843,5111.0,19.9967,0.1888,19.4314,1.3754,2.2263,0.0536,75.9729,93.9839,0.0709,46.0185,131.6889,8.3023,2151.9521,1192.7638,2.712,-0.0018,3.2611,-0.0025,-0.1671,-0.3311,-0.0012,4155.7515,51.802,94.133,95.2038,0.0297,383938.875,0.0513
9844,5111.5,17.8843,0.1681,14.6588,1.0357,1.9911,0.0477,106.5801,133.024,0.0588,33.6599,286.2966,8.3088,2151.7642,1192.6583,2.7777,0.0027,3.5067,0.017,0.0166,-0.1657,-0.0396,4123.5327,50.4165,92.1368,92.4644,0.0199,383900.0313,0.0338
9845,5112.0,14.803,0.1665,11.074,0.7796,1.6481,0.0473,117.8101,141.3611,0.047,22.6065,131.757,8.3121,2151.5759,1192.5526,2.829,0.0028,3.7286,0.0203,0.2312,-0.0791,-0.0696,4097.8813,50.4165,92.1368,92.4644,0.0199,383900.0313,0.0196
9846,5112.5,12.2648,0.1485,9.5853,0.6745,1.3655,0.0422,92.7588,109.0002,0.043,19.7947,70.9779,8.3164,2151.3872,1192.4465,2.838,-0.0066,3.8079,-0.0014,0.3039,-0.0175,-0.0749,4093.8469,49.9009,91.3279,90.646,0.0163,383862.2188,0.016
9847,5113.0,12.7071,0.1434,7.4821,0.5245,1.4147,0.0407,67.1156,82.2847,0.0462,18.922,41.4832,8.3338,2151.1985,1192.3402,2.8168,-0.0131,3.8576,-0.0173,0.2475,-0.123,-0.0625,4140.812,50.1238,91.3732,89.8569,0.0178,383824.7813,0.0205
9848,5113.5,17.8757,0.1475,1.6623,0.1083,1.9902,0.0419,54.2542,67.9321,0.058,19.4366,31.2868,8.3458,2151.009,1192.2333,2.7898,-0.0145,3.917,-0.0097,0.0995,-0.2379,-0.0467,4114.8442,50.1238,91.3732,89.8569,0.0178,383824.7813,0.0317
9849,5114.0,19.7213,0.1505,0.5944,0.0317,2.1956,0.0427,43.6916,53.378,0.0703,22.0173,31.1551,8.3647,2150.8188,1192.1257,2.7716,-0.0122,3.9317,-0.0036,-0.147,-0.0726,-0.036,4104.3882,50.691,91.8073,89.9495,0.0219,383787.1875,0.042
9850,5114.5,18.8796,0.165,0.6667,0.0359,2.1019,0.0468,38.5809,46.5805,0.0761,22.517,29.0708,8.3631,2150.6279,1192.0173,2.7736,-0.0051,3.9567,-0.0065,-0.201,0.0756,-0.0372,4046.749,51.089,92.1226,90.7597,0.0247,383749.1563,0.0455
9851,5115.0,16.8955,0.1688,2.1168,0.1392,1.881,0.0479,35.3664,42.105,0.0794,19.9364,20.7715,8.3725,2150.4368,1191.9089,2.7775,-0.0001,4.0019,-0.005,0.0972,0.2548,-0.0395,4052.5491,51.089,92.1226,90.7597,0.0247,383749.1563,0.0471
9852,5115.5,16.1616,0.1675,2.2615,0.1497,1.7993,0.0475,32.4421,38.8986,0.0856,17.7063,18.8434,8.3856,2150.2456,1191.8003,2.7714,0.0021,4.002,-0.0008,0.1784,0.3615,-0.0359,4100.3423,51.2037,92.1242,91.7387,0.0255,383710.8438,0.0518
9853,5116.0,17.4826,0.1672,0.6863,0.0371,1.9464,0.0474,31.207,36.8074,0.089,17.3483,18.6892,8.3826,2150.0537,1191.691,2.765,0.0024,3.9535,0.0026,0.0038,0.0766,-0.0322,4101.8774,51.0894,91.8911,92.1113,0.0247,383672.4375,0.0548
9854,5116.5,18.3451,0.1661,0.653,0.0348,2.0424,0.0471,30.5508,36.0152,0.0935,16.4533,26.7007,8.3983,2149.8621,1191.5818,2.7546,-0.0007,3.9433,0.0047,0.1545,-0.2097,-0.0261,4083.3188,51.0894,91.8911,92.1113,0.0247,383672.4375,0.0591
9855,5117.0,17.1839,0.1642,0.6523,0.0349,1.9131,0.0466,31.7256,37.5907,0.0892,14.805,20.0646,8.4009,2149.6699,1191.472,2.7495,-0.0059,3.9982,0.0015,0.3191,-0.0371,-0.0231,4042.0327,50.5396,91.5248,91.6865,0.0208,383634.125,0.0572
9856,5117.5,14.138,0.1481,2.9459,0.2,1.574,0.042,36.6122,43.232,0.0831,14.1412,21.3499,8.3934,2149.4778,1191.3624,2.7543,-0.0112,4.0014,-0.0053,0.1076,0.1423,-0.0259,4102.1821,49.3078,91.0577,90.8372,0.0121,383596.2188,0.0527
9857,5118.0,15.8017,0.272,2.8921,0.1873,1.7593,0.0772,49.3344,54.2646,0.0823,14.0144,28.9676,8.401,2149.2856,1191.2527,2.747,-0.0186,3.9246,-0.0118,-0.0169,-0.0141,-0.0216,4144.1509,49.3078,91.0577,90.8372,0.0121,383596.2188,0.0532
9858,5118.5,15.3755,0.2956,2.9819,0.192,1.7118,0.0839,74.1703,74.368,0.0783,14.2903,97.5948,8.4246,2149.0928,1191.1425,2.7453,-0.024,3.9215,-0.0127,0.0346,-0.1289,-0.0206,4139.6421,47.887,90.3967,90.2035,0.002,383559.25,0.0509
9859,5119.0,10.8581,2.3803,4.8101,0.1737,1.2089,0.6755,96.6006,100.1255,0.0658,16.9828,278.5719,8.4263,2148.8994,1191.0315,2.7752,-0.022,3.961,-0.0066,-0.1314,-0.2614,-0.0381,4117.8418,47.1598,89.5965,89.9772,-0.0031,383523.3438,0.0386
9860,5119.5,9.2012,4.3238,6.692,0.1693,1.0244,1.227,101.412,106.355,0.0512,19.1383,68.0185,8.4213,2148.7056,1190.9203,2.8075,-0.0196,3.904,-0.0046,-0.3682,-0.2197,-0.057,4101.0254,47.1598,89.5965,89.9772,-0.0031,383523.3438,0.025
9861,5120.0,11.0659,3.5733,5.3094,0.1241,1.232,1.014,77.0084,84.0655,0.0523,18.0867,36.7035,8.4092,2148.5122,1190.8093,2.82,-0.0144,3.855,-0.0049,-0.3858,0.0661,-0.0643,4162.3203,47.2733,89.0501,89.9766,-0.0023,383487.6563,0.0242
9862,5120.5,13.9671,0.4461,2.3206,0.134,1.555,0.1266,54.952,60.3452,0.0594,15.7783,24.5707,8.3427,2148.3198,1190.6995,2.8141,0.0001,3.8205,-0.0025,-0.1619,0.2883,-0.0608,4185.3276,47.852,89.0714,89.9701,0.0018,383451.9688,0.0295
9863,5121.0,11.8247,0.1475,4.8431,0.3356,1.3165,0.0418,40.9881,46.4699,0.0723,15.6291,22.1471,8.2938,2148.1306,1190.5928,2.7924,0.0099,3.7295,-0.0016,0.1515,0.3626,-0.0482,4161.9185,47.852,89.0714,89.9701,0.0018,383451.9688,0.0405
9864,5121.5,10.4361,0.1469,6.184,0.4315,1.1619,0.0417,35.5115,40.5254,0.0802,17.1879,20.6532,8.2527,2147.9436,1190.4883,2.771,0.0097,3.6926,-0.003,0.2303,0.1792,-0.0357,4085.0122,48.2873,89.5409,89.9455,0.0049,383416.0938,0.0484
9865,5122.0,9.5535,0.1482,6.7266,0.4702,1.0636,0.0421,35.07,39.1029,0.0812,17.4191,17.8092,8.2436,2147.7578,1190.385,2.767,0.0114,3.7273,-0.0061,0.0064,0.0469,-0.0333,4073.8259,48.2896,90.0697,90.0075,0.0049,383379.875,0.0497
9866,5122.5,9.4602,0.1481,6.1437,0.4285,1.0532,0.042,36.0353,39.0994,0.0761,17.0052,20.9528,8.2422,2147.5725,1190.2823,2.7783,0.0152,3.7447,-0.017,-0.082,-0.0479,-0.0399,4130.2837,48.2896,90.0697,90.0075,0.0049,383379.875,0.0449
9867,5123.0,10.7962,0.1471,3.8261,0.263,1.202,0.0417,38.1833,40.181,0.0686,17.1395,18.9372,8.2368,2147.3872,1190.1794,2.7896,0.0168,3.7828,-0.0317,0.1203,-0.282,-0.0466,4089.3748,48.181,90.3741,90.0446,0.0041,383343.6563,0.0386
